"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-06-25","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-06-26","0.44",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-06-27","0.05",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-06-28","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-06-29","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-06-30","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-01","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-02","0.63",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-03","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-04","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-05","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-06","0.23",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-07","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-08","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-09","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-10","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-11","0.16",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-12","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-13","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-14","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-15","1.06",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-16","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-17","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-18","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-19","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-20","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-21","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-22","0.20",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-23","0.59",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-24","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-07-25","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-01","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-02","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-03","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-04","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-05","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-06","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-07","0.11",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-08","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-09","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-10","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-11","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-12","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-13","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-14","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-15","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-16","1.37",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-17","1.04",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-18","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-19","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-20","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-21","1.83",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-22","0.05",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-23","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-24","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-25","0.34",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-26","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-27","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-28","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-29","0.18",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-30","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-08-31","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0061","CHAMPAIGN 1.5 SSE, IL US","40.0943","-88.2519","228.0","2018-09-01","0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-01-22","0.38",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-01-23","0.09",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-01-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-21","3.40",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-22","0.09",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-23","0.10",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-24","0.20",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-25","0.14",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-26","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-02-28","0.05",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-01","0.19",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-02","0.21",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-03","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-04","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-06","0.19",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-07","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-08","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-09","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-10","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-11","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-12","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-13","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-14","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-15","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-16","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-19","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-20","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-21","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-22","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-28","0.14",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-29","0.07",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-30","0.20",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-03-31","0.05",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-01","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-04","0.26",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-06","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-07","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-11","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-12","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-14","0.79",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-15","0.28",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-16","0.05",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-17","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-18","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-19","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-20","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-21","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-22","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-23","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-24","0.19",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-25","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-26","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-27","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-29","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-04-30","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-01","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-02","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-03","0.33",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-04","0.11",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-06","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-07","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-08","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-09","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-10","0.93",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-11","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-12","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-13","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-14","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-15","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-16","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-17","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-18","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-19","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-20","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-21","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-22","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-23","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-24","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-25","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-26","0.47",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-27","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-05-30","0.23",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-06-01","0.56",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-06-02","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-06-03","0.21",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-03","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-04","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-06","0.38",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-07","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-08","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-09","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-14","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-15","0.98",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1ILCP0094","CHAMPAIGN 0.9 NE, IL US","40.121","-88.2504","233.5","2018-07-16","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,
